date,bus_rkl,bus_rkn,bus_rpn,rail_lrt_ampang,rail_mrt_kajang,rail_lrt_kj,rail_monorail,rail_mrt_pjy,rail_ets,rail_intercity,rail_komuter_utara,rail_tebrau,rail_komuter,total_rail,total_bus,total_ridership,month_name,month_num
2024-10-20,161095.0,2392.0,42860.0,126704,174688,144502,46719,87326.0,11393.0,4208.0,18650.0,6481.0,23976.0,644647.0,206347.0,850994.0,Oct,10
2024-10-21,244962.0,2389.0,46639.0,204313,255332,271104,56305,158964.0,10180.0,2203.0,12993.0,7830.0,33908.0,1013132.0,293990.0,1307122.0,Oct,10
2024-10-22,246811.0,2202.0,45758.0,209169,266313,288022,56816,165355.0,7801.0,2595.0,11299.0,7516.0,33533.0,1048419.0,294771.0,1343190.0,Oct,10
2024-10-23,249112.0,2090.0,46530.0,209391,271867,291410,56379,165410.0,8546.0,2622.0,11665.0,7583.0,33765.0,1058638.0,297732.0,1356370.0,Oct,10
2024-10-24,245489.0,2186.0,45264.0,211567,267867,285948,57070,163539.0,10220.0,3730.0,15019.0,8204.0,34339.0,1057503.0,292939.0,1350442.0,Oct,10
2024-10-25,241332.0,2471.0,44566.0,216805,273577,278886,60275,162539.0,11815.0,5230.0,18979.0,8813.0,36794.0,1073713.0,288369.0,1362082.0,Oct,10
2024-10-26,172381.0,2216.0,38499.0,202770,212960,174377,53691,110785.0,11754.0,6035.0,15611.0,7828.0,25018.0,820829.0,213096.0,1033925.0,Oct,10
2024-10-27,156554.0,2253.0,39460.0,134913,177035,145518,46984,87834.0,11543.0,4949.0,18037.0,6624.0,24796.0,658233.0,198267.0,856500.0,Oct,10
2024-10-28,230348.0,2333.0,41879.0,202283,253303,265115,55910,155535.0,11416.0,3111.0,15961.0,8115.0,34366.0,1005115.0,274560.0,1279675.0,Oct,10
2024-10-29,233138.0,2339.0,43507.0,209759,267775,282005,57846,160503.0,12413.0,4980.0,19563.0,8520.0,38326.0,1061690.0,278984.0,1340674.0,Oct,10
2024-10-30,224475.0,2141.0,43829.0,208718,281911,279543,60904,159959.0,13821.0,6489.0,23583.0,9319.0,41762.0,1086009.0,270445.0,1356454.0,Oct,10
2024-10-31,152637.0,1992.0,41465.0,136394,216786,168734,58974,103796.0,13205.0,7143.0,19117.0,7700.0,34286.0,766135.0,196094.0,962229.0,Oct,10
2024-11-01,191658.0,1916.0,44166.0,173509,247850,230842,60450,133489.0,12729.0,6917.0,17517.0,9600.0,32498.0,925401.0,237740.0,1163141.0,Nov,11
2024-11-02,166366.0,1653.0,39578.0,135572,197666,155180,52147,95607.0,12960.0,7226.0,20014.0,8127.0,26696.0,711195.0,207597.0,918792.0,Nov,11
2024-11-03,184319.0,1954.0,43045.0,122312,166661,136212,45468,83358.0,13750.0,5952.0,27688.0,6784.0,34197.0,642382.0,229318.0,871700.0,Nov,11
2024-11-04,239914.0,2268.0,44612.0,201885,254330,264791,57726,156129.0,11722.0,2889.0,14429.0,8016.0,34114.0,1006031.0,286794.0,1292825.0,Nov,11
2024-11-05,247703.0,2306.0,45159.0,208504,267819,283946,56393,163591.0,10118.0,2302.0,12812.0,7664.0,34655.0,1047804.0,295168.0,1342972.0,Nov,11
2024-11-06,246550.0,2133.0,46222.0,211114,276394,289907,58384,165964.0,8966.0,2721.0,11627.0,7751.0,33141.0,1065969.0,294905.0,1360874.0,Nov,11
2024-11-07,249123.0,2656.0,45825.0,210981,273833,287998,59136,164542.0,10064.0,4783.0,14551.0,7814.0,34334.0,1068036.0,297604.0,1365640.0,Nov,11
2024-11-08,247725.0,2799.0,48509.0,217237,278511,283954,62249,165471.0,11491.0,4755.0,19269.0,9199.0,37061.0,1089197.0,299033.0,1388230.0,Nov,11
2024-11-09,174779.0,2170.0,44341.0,148826,218054,172061,56049,111008.0,11387.0,6493.0,18508.0,7917.0,25376.0,775679.0,221290.0,996969.0,Nov,11
2024-11-10,168443.0,2587.0,47650.0,132608,181151,145455,49581,90764.0,11556.0,4901.0,19947.0,6624.0,24627.0,667214.0,218680.0,885894.0,Nov,11
2024-11-11,251884.0,2181.0,47131.0,210460,269117,279646,59504,162692.0,10743.0,2401.0,13683.0,7627.0,34679.0,1050552.0,301196.0,1351748.0,Nov,11
2024-11-12,246949.0,2254.0,46086.0,211918,272899,290445,58746,167435.0,9509.0,2163.0,11861.0,7835.0,33208.0,1066019.0,295289.0,1361308.0,Nov,11
2024-11-13,255869.0,2215.0,45930.0,212083,276565,293691,57753,167640.0,9408.0,2430.0,12566.0,7782.0,34022.0,1073940.0,304014.0,1377954.0,Nov,11
2024-11-14,251467.0,2196.0,45996.0,211084,272181,288957,58757,166583.0,10946.0,4510.0,17625.0,8048.0,37508.0,1076199.0,299659.0,1375858.0,Nov,11
2024-11-15,246897.0,2518.0,48889.0,215283,276737,282571,60945,165667.0,12496.0,5489.0,21801.0,9257.0,40896.0,1091142.0,298304.0,1389446.0,Nov,11
2024-11-16,169067.0,1971.0,40809.0,141851,202542,164315,50028,102097.0,11816.0,6313.0,18004.0,7911.0,25873.0,730750.0,211847.0,942597.0,Nov,11
2024-11-17,160667.0,2275.0,45099.0,128644,176072,146476,47832,87375.0,11984.0,4699.0,18291.0,6966.0,23945.0,652284.0,208041.0,860325.0,Nov,11
2024-11-18,249333.0,1963.0,45921.0,209250,265571,279269,57658,165265.0,11050.0,2386.0,14232.0,8139.0,34327.0,1047147.0,297217.0,1344364.0,Nov,11
2024-11-19,252522.0,1802.0,45349.0,214740,277806,298090,59075,171409.0,9160.0,2206.0,11889.0,8233.0,33800.0,1086408.0,299673.0,1386081.0,Nov,11
2024-11-20,256839.0,1963.0,46144.0,215276,284812,300438,58457,173734.0,9694.0,2301.0,14541.0,8094.0,35905.0,1103252.0,304946.0,1408198.0,Nov,11
2024-11-21,251947.0,1955.0,45771.0,226664,279488,298928,60464,171580.0,10805.0,4226.0,15642.0,8211.0,35181.0,1111189.0,299673.0,1410862.0,Nov,11
2024-11-22,249460.0,2179.0,48664.0,219280,283888,296832,64312,170971.0,11934.0,4559.0,18739.0,8815.0,39810.0,1119140.0,300303.0,1419443.0,Nov,11
2024-11-23,172167.0,1660.0,41160.0,179338,213334,181410,55863,111500.0,11829.0,5352.0,16444.0,7789.0,26226.0,809085.0,214987.0,1024072.0,Nov,11
2024-11-24,158394.0,1928.0,44163.0,133715,177940,154147,48432,89305.0,12241.0,4153.0,19052.0,6813.0,25845.0,671643.0,204485.0,876128.0,Nov,11
2024-11-25,244923.0,2305.0,44594.0,207317,264468,278506,59507,163458.0,11432.0,2951.0,14339.0,8259.0,35918.0,1046155.0,291822.0,1337977.0,Nov,11
2024-11-26,247442.0,2038.0,44759.0,211488,273502,292895,59580,169739.0,9873.0,2187.0,12292.0,8380.0,35248.0,1075184.0,294239.0,1369423.0,Nov,11
2024-11-27,245074.0,1984.0,42855.0,211400,278421,295633,58705,169976.0,10199.0,2493.0,11622.0,8508.0,35382.0,1082339.0,289913.0,1372252.0,Nov,11
2024-11-28,241619.0,2022.0,44628.0,212373,278307,295202,61035,169212.0,11176.0,2368.0,15123.0,8442.0,36383.0,1089621.0,288269.0,1377890.0,Nov,11
2024-11-29,237034.0,2158.0,49545.0,219553,287120,289005,64625,170716.0,12263.0,2150.0,18438.0,9351.0,39887.0,1113108.0,288737.0,1401845.0,Nov,11
2024-11-30,174562.0,2339.0,43205.0,164062,226312,180474,60964,114095.0,11792.0,3465.0,16772.0,8296.0,27800.0,814032.0,220106.0,1034138.0,Nov,11
2024-12-01,165304.0,2433.0,48742.0,144193,193979,156978,56509,95410.0,11899.0,2329.0,16462.0,7102.0,25501.0,710362.0,216479.0,926841.0,Dec,12
2024-12-02,233535.0,2310.0,47115.0,205735,265053,276065,57998,162834.0,11296.0,1191.0,14850.0,8255.0,35063.0,1038340.0,282960.0,1321300.0,Dec,12
2024-12-03,239741.0,2432.0,46178.0,211026,277400,292450,57483,169951.0,9915.0,1203.0,12300.0,8401.0,34454.0,1074583.0,288351.0,1362934.0,Dec,12
2024-12-04,244043.0,2411.0,47487.0,213656,285312,294813,58217,173260.0,10025.0,1504.0,13868.0,8434.0,37918.0,1097007.0,293941.0,1390948.0,Dec,12
2024-12-05,237526.0,2593.0,45555.0,211076,277304,290093,58664,169520.0,11125.0,2923.0,15102.0,8579.0,34940.0,1079326.0,285674.0,1365000.0,Dec,12
2024-12-06,237916.0,3647.0,49573.0,216168,282563,287192,65202,168581.0,11994.0,3780.0,18415.0,9455.0,37045.0,1100395.0,291136.0,1391531.0,Dec,12
2024-12-07,178107.0,3363.0,45429.0,164251,224984,185877,60526,113409.0,11789.0,4656.0,17992.0,8320.0,26507.0,818311.0,226899.0,1045210.0,Dec,12
2024-12-08,170755.0,3727.0,51371.0,140502,192997,157139,55712,95326.0,12097.0,3715.0,19450.0,7395.0,27402.0,711735.0,225853.0,937588.0,Dec,12
2024-12-09,236152.0,1988.0,47417.0,205708,265751,277074,60105,160024.0,11286.0,2793.0,14360.0,8500.0,35299.0,1040900.0,285557.0,1326457.0,Dec,12
2024-12-10,245113.0,2381.0,46229.0,213122,283400,297640,60475,171507.0,10525.0,2180.0,11924.0,8715.0,35071.0,1094559.0,293723.0,1388282.0,Dec,12
2024-12-11,213363.0,2604.0,49266.0,208507,285866,272453,69585,168117.0,10367.0,2227.0,13146.0,8814.0,33322.0,1072404.0,265233.0,1337637.0,Dec,12
2024-12-12,241855.0,2610.0,48597.0,208516,275923,289402,59843,166683.0,10790.0,3123.0,14327.0,8866.0,34310.0,1071783.0,293062.0,1364845.0,Dec,12
2024-12-13,233633.0,2799.0,49537.0,205706,272662,274310,59794,160631.0,11727.0,4069.0,17708.0,9514.0,35244.0,1051365.0,285969.0,1337334.0,Dec,12
2024-12-14,171603.0,2529.0,53913.0,157720,225510,175027,68682,108945.0,11490.0,3943.0,16348.0,8445.0,24253.0,800363.0,228045.0,1028408.0,Dec,12
2024-12-15,161554.0,2579.0,49326.0,137366,189538,151379,53303,92397.0,11789.0,3768.0,16930.0,7287.0,22896.0,686653.0,213459.0,900112.0,Dec,12
2024-12-16,231555.0,2332.0,48368.0,199972,259401,269285,56766,157428.0,11295.0,3055.0,13898.0,9070.0,35090.0,1015260.0,282255.0,1297515.0,Dec,12
2024-12-17,235246.0,2262.0,46246.0,205046,271197,284270,57430,164201.0,10590.0,2432.0,11924.0,9046.0,33447.0,1049583.0,283754.0,1333337.0,Dec,12
2024-12-18,239307.0,2254.0,48336.0,208895,280446,289104,58953,168013.0,11224.0,2973.0,12379.0,9412.0,34263.0,1075662.0,289897.0,1365559.0,Dec,12
2024-12-19,236029.0,2256.0,46886.0,203466,252241,279528,57475,160087.0,12105.0,4550.0,17448.0,9689.0,35459.0,1032048.0,285171.0,1317219.0,Dec,12
2024-12-20,234035.0,2707.0,49625.0,230838,280934,280343,64359,170868.0,13573.0,5098.0,21144.0,9761.0,41385.0,1118303.0,286367.0,1404670.0,Dec,12
2024-12-21,169551.0,2228.0,43366.0,157688,223548,208087,59550,119601.0,12912.0,5573.0,18166.0,8863.0,28849.0,842837.0,215145.0,1057982.0,Dec,12
2024-12-22,160711.0,2577.0,47640.0,148044,213969,193753,59626,109625.0,12782.0,5511.0,18799.0,8189.0,27031.0,797329.0,210928.0,1008257.0,Dec,12
2024-12-23,212616.0,1963.0,46336.0,195769,270298,260918,67210,153223.0,12606.0,5474.0,19252.0,9172.0,36101.0,1030023.0,260915.0,1290938.0,Dec,12
2024-12-24,211235.0,2014.0,45220.0,199032,288439,270090,71627,158511.0,12653.0,5354.0,18387.0,9975.0,35414.0,1069482.0,258469.0,1327951.0,Dec,12
2024-12-25,153871.0,2280.0,44038.0,147069,254078,181419,71911,115985.0,12657.0,6367.0,17346.0,8769.0,26343.0,841944.0,200189.0,1042133.0,Dec,12
2024-12-26,196050.0,2020.0,44427.0,181588,254901,241158,61988,142623.0,12637.0,6469.0,18618.0,9182.0,32935.0,962099.0,242497.0,1204596.0,Dec,12
2024-12-27,191156.0,1996.0,45630.0,177554,243013,231765,58789,137641.0,12686.0,5883.0,18491.0,9865.0,33111.0,928798.0,238782.0,1167580.0,Dec,12
2024-12-28,155885.0,2063.0,43049.0,138977,196324,157602,54792,96974.0,12772.0,6108.0,19693.0,8910.0,25074.0,717226.0,200997.0,918223.0,Dec,12
2024-12-29,145506.0,1871.0,45664.0,119588,165083,136026,48545,80816.0,13099.0,4935.0,20948.0,7616.0,25685.0,622341.0,193041.0,815382.0,Dec,12
2024-12-30,199415.0,2271.0,48827.0,179275,235543,233831,58341,138478.0,11551.0,2929.0,16248.0,9543.0,31477.0,917216.0,250513.0,1167729.0,Dec,12
2024-12-31,237658.0,2367.0,49383.0,244890,367376,345814,91717,220980.0,11051.0,2825.0,14950.0,9670.0,34476.0,1343749.0,289408.0,1633157.0,Dec,12
2025-01-01,160381.0,2313.0,45503.0,139336,202590,162360,63975,99681.0,11434.0,3400.0,14967.0,6419.0,31969.0,736131.0,208197.0,944328.0,Jan,1
2025-01-02,219111.0,2208.0,46515.0,191527,254324,254590,58586,156358.0,11010.0,2784.0,14729.0,9024.0,33463.0,986395.0,267834.0,1254229.0,Jan,1
2025-01-03,213774.0,2286.0,48424.0,190163,253791,249606,58028,151166.0,11331.0,3282.0,16780.0,9374.0,33436.0,976957.0,264484.0,1241441.0,Jan,1
2025-01-04,158246.0,2008.0,42380.0,125243,181585,141258,45689,93659.0,11286.0,4925.0,15352.0,7922.0,20173.0,647092.0,202634.0,849726.0,Jan,1
2025-01-05,151061.0,2336.0,45191.0,116910,160681,126861,43643,80743.0,11804.0,4346.0,16281.0,6651.0,20334.0,588254.0,198588.0,786842.0,Jan,1
2025-01-06,234422.0,2300.0,43682.0,205114,264186,275308,57141,165152.0,10101.0,2865.0,13257.0,8067.0,33743.0,1034934.0,280404.0,1315338.0,Jan,1
2025-01-07,232903.0,2691.0,49785.0,212315,273685,288926,59809,171454.0,8217.0,2331.0,11790.0,7915.0,32423.0,1068865.0,285379.0,1354244.0,Jan,1
2025-01-08,237584.0,2975.0,51985.0,214420,282426,295394,60455,173592.0,8264.0,2334.0,12294.0,8099.0,33513.0,1090791.0,292544.0,1383335.0,Jan,1
2025-01-09,236688.0,2393.0,49871.0,213773,279468,289617,60784,171713.0,9694.0,3143.0,15822.0,7966.0,34460.0,1086440.0,288952.0,1375392.0,Jan,1
2025-01-10,232725.0,2341.0,50222.0,215163,280619,280623,63975,169092.0,11239.0,3675.0,18270.0,9164.0,36280.0,1088100.0,285288.0,1373388.0,Jan,1
2025-01-11,167478.0,1881.0,47196.0,146068,209614,165687,54728,108591.0,11223.0,4441.0,16403.0,8259.0,22722.0,747736.0,216555.0,964291.0,Jan,1
2025-01-12,166287.0,2370.0,54640.0,132054,182773,145138,50788,92009.0,11490.0,4588.0,16776.0,6865.0,22942.0,665423.0,223297.0,888720.0,Jan,1
2025-01-13,236816.0,2078.0,52528.0,207734,269827,279036,60121,167876.0,10099.0,2226.0,13080.0,8210.0,34487.0,1052696.0,291422.0,1344118.0,Jan,1
2025-01-14,235810.0,2214.0,50628.0,209381,276017,288133,58722,170908.0,8103.0,2264.0,11397.0,7956.0,33911.0,1066792.0,288652.0,1355444.0,Jan,1
2025-01-15,243520.0,2208.0,52531.0,213138,284533,292122,59735,174282.0,8852.0,2248.0,11745.0,8090.0,33897.0,1088642.0,298259.0,1386901.0,Jan,1
2025-01-16,240817.0,2276.0,55060.0,213592,281162,287989,61021,172201.0,9980.0,3448.0,14149.0,8112.0,34334.0,1085988.0,298153.0,1384141.0,Jan,1
2025-01-17,237350.0,2223.0,56636.0,214706,282450,283497,61852,168894.0,12152.0,4182.0,18197.0,9238.0,37414.0,1092582.0,296209.0,1388791.0,Jan,1
2025-01-18,169052.0,2357.0,44114.0,143047,209623,163172,53169,106742.0,12042.0,5352.0,16115.0,8142.0,23694.0,741098.0,215523.0,956621.0,Jan,1
2025-01-19,162672.0,2430.0,47261.0,129010,184617,144509,49417,91664.0,12081.0,5152.0,17611.0,7057.0,22712.0,663830.0,212363.0,876193.0,Jan,1
2025-01-20,235306.0,2107.0,46773.0,210454,275583,284103,61575,168203.0,11951.0,3891.0,14616.0,8157.0,31924.0,1070457.0,284186.0,1354643.0,Jan,1
2025-01-21,236929.0,2030.0,45898.0,213945,286499,296880,60436,174741.0,11268.0,3684.0,13442.0,8400.0,31378.0,1100673.0,284857.0,1385530.0,Jan,1
2025-01-22,240875.0,2045.0,48036.0,216049,292304,299737,61243,176024.0,11566.0,4354.0,14054.0,8585.0,31744.0,1115660.0,290956.0,1406616.0,Jan,1
2025-01-23,238053.0,2125.0,46931.0,215772,286142,294254,61474,173652.0,12741.0,5098.0,19353.0,8887.0,32690.0,1110063.0,287109.0,1397172.0,Jan,1
2025-01-24,228612.0,2226.0,48287.0,214693,279584,281200,61790,167398.0,13009.0,5081.0,22470.0,9250.0,35686.0,1090161.0,279125.0,1369286.0,Jan,1
2025-01-25,164578.0,2037.0,44654.0,150521,205208,165741,54539,106819.0,12839.0,5811.0,18865.0,8974.0,21512.0,750829.0,211269.0,962098.0,Jan,1
2025-01-26,152457.0,2554.0,46787.0,132141,178270,144681,52761,89422.0,12761.0,5835.0,18340.0,8721.0,19577.0,662509.0,201798.0,864307.0,Jan,1
2025-01-27,201354.0,2079.0,47813.0,184606,247287,246992,60559,144246.0,12813.0,5541.0,18017.0,8732.0,32655.0,961448.0,251246.0,1212694.0,Jan,1
2025-01-28,192154.0,2195.0,47660.0,176661,225941,234046,62646,131755.0,13243.0,6507.0,19963.0,7094.0,33527.0,911383.0,242009.0,1153392.0,Jan,1
2025-01-29,158736.0,2435.0,48939.0,155474,205794,195245,75441,106054.0,12880.0,6745.0,18835.0,8073.0,35107.0,819648.0,210110.0,1029758.0,Jan,1
2025-01-30,144740.0,2177.0,46127.0,130545,180906,157908,61052,91152.0,13724.0,7363.0,18678.0,7513.0,29419.0,698260.0,193044.0,891304.0,Jan,1
2025-01-31,170281.0,2121.0,48268.0,150392,197467,184831,57612,109465.0,13699.0,6537.0,18960.0,9565.0,27128.0,775656.0,220670.0,996326.0,Jan,1
2025-02-01,145357.0,1948.0,48110.0,137750,172303,138597,52757,86796.0,13667.0,6559.0,19907.0,8071.0,21452.0,657859.0,195415.0,853274.0,Feb,2
2025-02-02,148789.0,2202.0,47267.0,124982,157741,129272,45905,81061.0,14009.0,6603.0,24176.0,6770.0,23781.0,614300.0,198258.0,812558.0,Feb,2
2025-02-03,222990.0,2165.0,47623.0,195569,249888,257597,55957,153260.0,11957.0,4811.0,17882.0,7494.0,31372.0,985787.0,272778.0,1258565.0,Feb,2
2025-02-04,229731.0,1969.0,46292.0,204350,269423,281843,57506,163068.0,11444.0,4597.0,15965.0,7892.0,31168.0,1047256.0,277992.0,1325248.0,Feb,2
2025-02-05,230127.0,2233.0,46892.0,205615,272721,285795,58448,165423.0,11419.0,4790.0,15999.0,7625.0,31375.0,1059210.0,279252.0,1338462.0,Feb,2
2025-02-06,228961.0,2156.0,45109.0,205056,273561,285767,58998,164802.0,11681.0,5234.0,17734.0,7556.0,32412.0,1062801.0,276226.0,1339027.0,Feb,2
2025-02-07,229796.0,2986.0,47291.0,210820,277984,283409,64394,168323.0,12894.0,6051.0,20426.0,9255.0,33270.0,1086826.0,280073.0,1366899.0,Feb,2
2025-02-08,172144.0,2943.0,45616.0,151911,212176,187399,59906,111256.0,12765.0,6307.0,18624.0,8377.0,25528.0,794249.0,220703.0,1014952.0,Feb,2
2025-02-09,170049.0,3255.0,51518.0,141149,192519,160726,54431,96725.0,12805.0,6067.0,20014.0,6803.0,33451.0,724690.0,224822.0,949512.0,Feb,2
2025-02-10,238796.0,2263.0,48623.0,208441,278349,281405,62215,167638.0,11772.0,5058.0,18416.0,7954.0,77124.0,1118372.0,289682.0,1408054.0,Feb,2
2025-02-11,168330.0,2107.0,47809.0,127200,186156,152504,46687,96528.0,11614.0,4923.0,16139.0,7676.0,92398.0,741825.0,218246.0,960071.0,Feb,2
2025-02-12,244705.0,2050.0,47746.0,228225,293164,307971,62018,180433.0,11219.0,4524.0,16184.0,7430.0,41181.0,1152349.0,294501.0,1446850.0,Feb,2
2025-02-13,242751.0,2062.0,45870.0,217769,290065,303574,61774,176783.0,11558.0,4483.0,17327.0,7681.0,34267.0,1125281.0,290683.0,1415964.0,Feb,2
2025-02-14,244686.0,2212.0,48847.0,221124,296709,298646,66647,176140.0,12713.0,5085.0,20154.0,9145.0,35927.0,1142290.0,295745.0,1438035.0,Feb,2
2025-02-15,169461.0,2116.0,44662.0,188603,202338,166202,51742,107944.0,12458.0,5059.0,16563.0,8164.0,25658.0,784731.0,216239.0,1000970.0,Feb,2
2025-02-16,161030.0,2805.0,45474.0,131794,174334,142267,46317,86484.0,12545.0,3969.0,16790.0,6724.0,23846.0,645070.0,209309.0,854379.0,Feb,2
2025-02-17,246505.0,2843.0,48064.0,213795,269953,282648,58108,169000.0,11022.0,2643.0,13903.0,7754.0,30229.0,1059055.0,297412.0,1356467.0,Feb,2
2025-02-18,254058.0,2798.0,47726.0,232156,285452,303539,59626,178303.0,9559.0,2171.0,12704.0,7667.0,30510.0,1121687.0,304582.0,1426269.0,Feb,2
2025-02-19,256789.0,2771.0,47631.0,223616,292352,307313,59812,181892.0,9622.0,2308.0,12863.0,7834.0,31691.0,1129303.0,307191.0,1436494.0,Feb,2
2025-02-20,254519.0,2741.0,47176.0,223185,289023,301726,61402,178571.0,10571.0,2983.0,14698.0,7622.0,31535.0,1121316.0,304436.0,1425752.0,Feb,2
2025-02-21,248306.0,2788.0,49526.0,220640,282638,289580,64475,174509.0,11728.0,4183.0,17057.0,9250.0,31960.0,1106020.0,300620.0,1406640.0,Feb,2
2025-02-22,175428.0,1738.0,41919.0,147805,205792,170373,59440,108841.0,11707.0,4617.0,17060.0,7936.0,20733.0,754304.0,219085.0,973389.0,Feb,2
2025-02-23,164358.0,2471.0,42910.0,134713,177568,149424,50227,91532.0,11990.0,4407.0,18626.0,6853.0,20119.0,665459.0,209739.0,875198.0,Feb,2
2025-02-24,249536.0,2746.0,33026.0,220881,272982,287593,60522,170853.0,10785.0,2442.0,13529.0,8004.0,30404.0,1077995.0,285308.0,1363303.0,Feb,2
2025-02-25,253188.0,2603.0,46985.0,221891,288166,303996,62582,178369.0,9955.0,2263.0,12217.0,7823.0,29985.0,1117247.0,302776.0,1420023.0,Feb,2
2025-02-26,258599.0,2717.0,47575.0,224522,292944,307859,62213,180403.0,9221.0,2329.0,12647.0,7864.0,29340.0,1129342.0,308891.0,1438233.0,Feb,2
2025-02-27,252569.0,2755.0,46644.0,220964,290119,303152,60832,174956.0,10288.0,3206.0,17301.0,7874.0,30709.0,1119401.0,301968.0,1421369.0,Feb,2
2025-02-28,254793.0,3026.0,48839.0,228126,292777,299468,65148,177707.0,11834.0,4398.0,22188.0,9311.0,34954.0,1145911.0,306658.0,1452569.0,Feb,2
2025-03-01,176642.0,2433.0,44921.0,152291,197196,162128,50793,103296.0,10111.0,3755.0,16121.0,7529.0,19039.0,722259.0,223996.0,946255.0,Mar,3
2025-03-02,145213.0,2041.0,40080.0,108614,137643,116641,35938,70149.0,11221.0,2810.0,15715.0,6004.0,15293.0,520028.0,187334.0,707362.0,Mar,3
2025-03-03,239470.0,2430.0,45494.0,209186,257731,274757,52959,164979.0,9712.0,2441.0,13209.0,7334.0,28664.0,1020972.0,287394.0,1308366.0,Mar,3
2025-03-04,245327.0,2413.0,43423.0,215561,270745,293917,56133,172132.0,7110.0,1671.0,10848.0,7066.0,28189.0,1063372.0,291163.0,1354535.0,Mar,3
2025-03-05,246931.0,2486.0,46165.0,216790,275332,298071,56676,174403.0,6763.0,1520.0,10422.0,7122.0,28106.0,1075205.0,295582.0,1370787.0,Mar,3
2025-03-06,243490.0,2556.0,44861.0,214727,270748,294019,56592,170716.0,8327.0,2500.0,13484.0,7377.0,28020.0,1066510.0,290907.0,1357417.0,Mar,3
2025-03-07,242755.0,3339.0,47359.0,217914,271278,286686,58917,170007.0,10980.0,2876.0,19299.0,9053.0,31660.0,1078670.0,293453.0,1372123.0,Mar,3
2025-03-08,158983.0,2341.0,39685.0,136018,172309,146987,43448,91459.0,9300.0,3010.0,12175.0,7350.0,14080.0,636136.0,201009.0,837145.0,Mar,3
2025-03-09,155403.0,2758.0,42573.0,123482,152291,130383,40372,78683.0,11293.0,3072.0,15718.0,6468.0,15691.0,577453.0,200734.0,778187.0,Mar,3
2025-03-10,242680.0,2667.0,45366.0,215293,265039,284597,56088,170657.0,9171.0,1830.0,11859.0,7658.0,27966.0,1050158.0,290713.0,1340871.0,Mar,3
2025-03-11,245843.0,2617.0,44375.0,220271,277662,299687,56856,175904.0,6883.0,1404.0,10367.0,7445.0,27554.0,1084033.0,292835.0,1376868.0,Mar,3
2025-03-12,244884.0,2584.0,46169.0,220890,280414,302111,57075,177283.0,6979.0,1372.0,10445.0,7520.0,25976.0,1090065.0,293637.0,1383702.0,Mar,3
2025-03-13,246607.0,2409.0,44350.0,218780,276691,296453,57132,175847.0,9044.0,2590.0,14401.0,7876.0,27025.0,1085839.0,293366.0,1379205.0,Mar,3
2025-03-14,242528.0,2806.0,47987.0,224709,277447,288565,58262,175154.0,11685.0,2998.0,22049.0,9063.0,34598.0,1104530.0,293321.0,1397851.0,Mar,3
2025-03-15,162663.0,2008.0,39687.0,152871,182211,159203,46520,99640.0,10730.0,3333.0,14330.0,7796.0,16752.0,693386.0,204358.0,897744.0,Mar,3
2025-03-16,149014.0,2271.0,40824.0,129348,155068,131738,42357,80854.0,11529.0,3234.0,15639.0,7362.0,16199.0,593328.0,192109.0,785437.0,Mar,3
2025-03-17,235508.0,2354.0,44044.0,207441,256877,266872,55778,160260.0,9597.0,2069.0,12385.0,8520.0,26186.0,1005985.0,281906.0,1287891.0,Mar,3
2025-03-18,151225.0,1573.0,36927.0,131185,163765,142580,38483,89354.0,9864.0,2048.0,11162.0,9022.0,13671.0,611134.0,189725.0,800859.0,Mar,3
2025-03-19,249656.0,2409.0,46134.0,219638,277456,298777,56787,176064.0,8097.0,1647.0,11247.0,9552.0,28303.0,1087568.0,298199.0,1385767.0,Mar,3
2025-03-20,243903.0,2488.0,45600.0,219719,275286,296807,56784,174086.0,8560.0,2775.0,12831.0,9146.0,28195.0,1084189.0,291991.0,1376180.0,Mar,3
2025-03-21,245598.0,2685.0,47626.0,224703,277808,290029,59951,172805.0,11231.0,3025.0,16364.0,9699.0,29768.0,1095383.0,295909.0,1391292.0,Mar,3
2025-03-22,162603.0,1832.0,40870.0,157746,183941,158468,48275,98478.0,10276.0,3611.0,13224.0,8058.0,16534.0,698611.0,205305.0,903916.0,Mar,3
2025-03-23,147369.0,1985.0,41269.0,130348,153513,128594,43641,78771.0,11142.0,2887.0,14199.0,6879.0,14820.0,584794.0,190623.0,775417.0,Mar,3
2025-03-24,238652.0,2436.0,45753.0,216856,265033,283211,55309,169586.0,9396.0,2924.0,12308.0,8239.0,27836.0,1050698.0,286841.0,1337539.0,Mar,3
2025-03-25,245270.0,2592.0,45370.0,221884,274943,294321,56098,173242.0,8997.0,2092.0,12067.0,8179.0,28080.0,1079903.0,293232.0,1373135.0,Mar,3
2025-03-26,245836.0,2672.0,46661.0,224121,278514,295631,56386,176056.0,10200.0,2570.0,13364.0,8339.0,28769.0,1093950.0,295169.0,1389119.0,Mar,3
2025-03-27,240267.0,2754.0,45830.0,216794,265150,277986,55191,165509.0,11162.0,4901.0,15372.0,8512.0,27875.0,1048452.0,288851.0,1337303.0,Mar,3
2025-03-28,228430.0,2871.0,48950.0,215045,254364,252770,58493,155319.0,15524.0,5444.0,18387.0,9243.0,30057.0,1014646.0,280251.0,1294897.0,Mar,3
